title,viewCount,subscriberCount,videoCount,createdAt,YoutubeChannel,LastestVideoUrl,ScrapingDate,ScrapingTimestamp,AverageViewsPerVideo,YearsSinceCreation,CustomClusterNbOfViews,CoverImageUrl,LastestVideoUrlEmbeded,HasNewVideoSinceLastScraping,PreviousScrapingDate,LastScrapingDate,isLastScraping,viewsCount_360_Days_Ago,Date_reference_360_Days_Ago,viewsGapTo_360_Days_Ago,viewsGrowthPercentage_360_Days_Ago,viewsCount_180_Days_Ago,Date_reference_180_Days_Ago,viewsGapTo_180_Days_Ago,viewsGrowthPercentage_180_Days_Ago,viewsCount_90_Days_Ago,Date_reference_90_Days_Ago,viewsGapTo_90_Days_Ago,viewsGrowthPercentage_90_Days_Ago,viewsCount_30_Days_Ago,Date_reference_30_Days_Ago,viewsGapTo_30_Days_Ago,viewsGrowthPercentage_30_Days_Ago,viewsCount_15_Days_Ago,Date_reference_15_Days_Ago,viewsGapTo_15_Days_Ago,viewsGrowthPercentage_15_Days_Ago,viewsCount_7_Days_Ago,Date_reference_7_Days_Ago,viewsGapTo_7_Days_Ago,viewsGrowthPercentage_7_Days_Ago
Stou RR3D,51532477,373000,25,2020-04-14,https://www.youtube.com/channel/UCevzdl0zA0PecmG504ZMDLQ,https://www.youtube.com/watch?v=dSoeme4fMM4,2024-04-21,2024-04-21 13:26:06,2061299,4.02,4-Very popular (reached 50 M views),https://yt3.ggpht.com/bivWjip_oakbP4JeEw7grQ7esxwDSkuEDH5m-ye_LwmLh-wKs8RnqSZ2VnWWaXspV01jQwbBIhk=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/dSoeme4fMM4,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Stou RR3D,53539333,382000,25,2020-04-14,https://www.youtube.com/channel/UCevzdl0zA0PecmG504ZMDLQ,https://www.youtube.com/watch?v=kdaF2K5sy18,2024-05-01,2024-05-01 12:30:38,2141573,4.05,4-Very popular (reached 50 M views),https://yt3.ggpht.com/bivWjip_oakbP4JeEw7grQ7esxwDSkuEDH5m-ye_LwmLh-wKs8RnqSZ2VnWWaXspV01jQwbBIhk=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/kdaF2K5sy18,True,2024-04-21,2024-05-01,True,25205188.0,2023-05-01,28334145.0,112.41,,NaT,,,,NaT,,,,NaT,,,,NaT,,,51532477.0,2024-04-21,2006856.0,3.89
TNM,85947,11700,25,2020-03-21,,,2023-05-01,2023-05-01 21:17:39,3437,3.11,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TNM,89054,11600,25,2020-03-21,https://www.youtube.com/channel/UCola9KL-bfQrrOGfLXlSEOw,,2024-02-11,2024-02-11 21:17:39,3562,3.9,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TNM,89054,11600,25,2020-03-21,https://www.youtube.com/channel/UCola9KL-bfQrrOGfLXlSEOw,https://www.youtube.com/watch?v=w1bqkdi7VWE,2024-02-26,2024-02-26 21:54:18,3562,3.94,6-Amateur (less than 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TNM,89054,11600,25,2020-03-21,https://www.youtube.com/channel/UCola9KL-bfQrrOGfLXlSEOw,https://www.youtube.com/watch?v=w1bqkdi7VWE,2024-02-27,2024-02-27 19:46:08,3562,3.94,6-Amateur (less than 1 M views),https://yt3.ggpht.com/RXNM6ZqUuIDSFGBCV-uP1I2m1woAPNPN9ZHE4AZdff_BbLyUM0HCE15ddg5WYg4fIsf843mngw=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TNM,89054,11600,25,2020-03-21,https://www.youtube.com/channel/UCola9KL-bfQrrOGfLXlSEOw,https://www.youtube.com/watch?v=w1bqkdi7VWE,2024-03-06,2024-03-06 21:43:48,3562,3.96,6-Amateur (less than 1 M views),https://yt3.ggpht.com/RXNM6ZqUuIDSFGBCV-uP1I2m1woAPNPN9ZHE4AZdff_BbLyUM0HCE15ddg5WYg4fIsf843mngw=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/w1bqkdi7VWE,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TNM,89054,11600,25,2020-03-21,https://www.youtube.com/channel/UCola9KL-bfQrrOGfLXlSEOw,https://www.youtube.com/watch?v=w1bqkdi7VWE,2024-04-21,2024-04-21 13:26:06,3562,4.09,6-Amateur (less than 1 M views),https://yt3.ggpht.com/RXNM6ZqUuIDSFGBCV-uP1I2m1woAPNPN9ZHE4AZdff_BbLyUM0HCE15ddg5WYg4fIsf843mngw=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/w1bqkdi7VWE,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TNM,89054,11600,25,2020-03-21,https://www.youtube.com/channel/UCola9KL-bfQrrOGfLXlSEOw,https://www.youtube.com/watch?v=w1bqkdi7VWE,2024-05-01,2024-05-01 12:30:38,3562,4.11,6-Amateur (less than 1 M views),https://yt3.ggpht.com/RXNM6ZqUuIDSFGBCV-uP1I2m1woAPNPN9ZHE4AZdff_BbLyUM0HCE15ddg5WYg4fIsf843mngw=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/w1bqkdi7VWE,False,2024-04-21,2024-05-01,True,85947.0,2023-05-01,3107.0,3.62,,NaT,,,,NaT,,,,NaT,,,,NaT,,,89054.0,2024-04-21,0.0,0.0
TRIPPY BOYZ,18404925,135000,45,2014-09-09,,,2023-05-01,2023-05-01 21:17:39,408998,8.64,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TRIPPY BOYZ,18813877,136000,45,2014-09-09,https://www.youtube.com/channel/UCgK3yc2PEkImNxHDwVKYWQg,,2024-02-11,2024-02-11 21:17:39,418086,9.43,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TRIPPY BOYZ,18837232,136000,45,2014-09-09,https://www.youtube.com/channel/UCgK3yc2PEkImNxHDwVKYWQg,https://www.youtube.com/watch?v=R6IWAMxfNQc,2024-02-26,2024-02-26 21:54:18,418605,9.47,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TRIPPY BOYZ,18838288,136000,45,2014-09-09,https://www.youtube.com/channel/UCgK3yc2PEkImNxHDwVKYWQg,https://www.youtube.com/watch?v=R6IWAMxfNQc,2024-02-27,2024-02-27 19:46:08,418628,9.47,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_kYjxYdmrMzJaASOXTi9tqBQjEnM4QM2F7G1E8kmQ=s800-c-k-c0x00ffffff-no-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TRIPPY BOYZ,18850728,136000,45,2014-09-09,https://www.youtube.com/channel/UCgK3yc2PEkImNxHDwVKYWQg,https://www.youtube.com/watch?v=R6IWAMxfNQc,2024-03-06,2024-03-06 21:43:48,418905,9.49,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_kYjxYdmrMzJaASOXTi9tqBQjEnM4QM2F7G1E8kmQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/R6IWAMxfNQc,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TRIPPY BOYZ,18905864,136000,45,2014-09-09,https://www.youtube.com/channel/UCgK3yc2PEkImNxHDwVKYWQg,https://www.youtube.com/watch?v=R6IWAMxfNQc,2024-04-21,2024-04-21 13:26:06,420130,9.62,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_kB19CCp22O4v428oKp2fOzJJX4GopbS3o5mY0lMDNWiw0=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/R6IWAMxfNQc,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
TRIPPY BOYZ,18920717,136000,45,2014-09-09,https://www.youtube.com/channel/UCgK3yc2PEkImNxHDwVKYWQg,https://www.youtube.com/watch?v=R6IWAMxfNQc,2024-05-01,2024-05-01 12:30:38,420460,9.64,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_kB19CCp22O4v428oKp2fOzJJX4GopbS3o5mY0lMDNWiw0=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/embed/R6IWAMxfNQc,False,2024-04-21,2024-05-01,True,18404925.0,2023-05-01,515792.0,2.8,,NaT,,,,NaT,,,,NaT,,,,NaT,,,18905864.0,2024-04-21,14853.0,0.08
Ta9chira,16572792,121000,41,2015-08-10,,,2023-05-01,2023-05-01 21:17:39,404214,7.72,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Ta9chira,19025243,129000,44,2015-08-10,https://www.youtube.com/channel/UCkZWIhX-tITOJF5khWI2TZg,,2024-02-11,2024-02-11 21:17:39,432391,8.51,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Ta9chira,19216053,129000,44,2015-08-10,https://www.youtube.com/channel/UCkZWIhX-tITOJF5khWI2TZg,https://www.youtube.com/watch?v=FWsP0tIENBc,2024-02-26,2024-02-26 21:54:18,436728,8.55,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Ta9chira,19216053,129000,44,2015-08-10,https://www.youtube.com/channel/UCkZWIhX-tITOJF5khWI2TZg,https://www.youtube.com/watch?v=FWsP0tIENBc,2024-02-27,2024-02-27 19:46:08,436728,8.55,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_lGGibI_SuydZAKJNxro_3EYQXTtAQerwzwtki_1w=s800-c-k-c0x00ffffff-no-rj-mo,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Ta9chira,19216053,130000,44,2015-08-10,https://www.youtube.com/channel/UCkZWIhX-tITOJF5khWI2TZg,https://www.youtube.com/watch?v=FWsP0tIENBc,2024-03-06,2024-03-06 21:43:48,436728,8.57,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_lGGibI_SuydZAKJNxro_3EYQXTtAQerwzwtki_1w=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/FWsP0tIENBc,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Ta9chira,19609351,130000,44,2015-08-10,https://www.youtube.com/channel/UCkZWIhX-tITOJF5khWI2TZg,https://www.youtube.com/watch?v=FWsP0tIENBc,2024-04-21,2024-04-21 13:26:06,445667,8.7,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_mVS5CvDAHSD2dvQl9vWUMM3Ep4sS4RLFjF_t2aXmYVyis=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/FWsP0tIENBc,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Ta9chira,19609351,130000,44,2015-08-10,https://www.youtube.com/channel/UCkZWIhX-tITOJF5khWI2TZg,https://www.youtube.com/watch?v=FWsP0tIENBc,2024-05-01,2024-05-01 12:30:38,445667,8.73,5-Popular (reached 1 M views),https://yt3.ggpht.com/ytc/AIdro_mVS5CvDAHSD2dvQl9vWUMM3Ep4sS4RLFjF_t2aXmYVyis=s800-c-k-c0x00ffffff-no-rj-mo,https://www.youtube.com/embed/FWsP0tIENBc,False,2024-04-21,2024-05-01,True,16572792.0,2023-05-01,3036559.0,18.32,,NaT,,,,NaT,,,,NaT,,,,NaT,,,19609351.0,2024-04-21,0.0,0.0
Tchiggy,85723482,370000,21,2020-07-14,,,2023-05-01,2023-05-01 21:17:39,4082070,2.8,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Tchiggy,91931609,386000,19,2020-07-14,https://www.youtube.com/channel/UC9UsgrZ4aYTysYpL_g3OuyA,,2024-02-11,2024-02-11 21:17:39,4838505,3.58,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Tchiggy,91931609,387000,19,2020-07-14,https://www.youtube.com/channel/UC9UsgrZ4aYTysYpL_g3OuyA,https://www.youtube.com/watch?v=QpkJbzy6pMI,2024-02-26,2024-02-26 21:54:18,4838505,3.62,4-Very popular (reached 50 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Tchiggy,91931609,387000,19,2020-07-14,https://www.youtube.com/channel/UC9UsgrZ4aYTysYpL_g3OuyA,https://www.youtube.com/watch?v=QpkJbzy6pMI,2024-02-27,2024-02-27 19:46:08,4838505,3.62,4-Very popular (reached 50 M views),https://yt3.ggpht.com/jEjv373jPjAFP6nseHPKDW1xYagAaJDtAa7HU4HZMm9UMtseAx5bkhFNSYmfEQFs7geijIOzxg=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Tchiggy,92854999,387000,19,2020-07-14,https://www.youtube.com/channel/UC9UsgrZ4aYTysYpL_g3OuyA,https://www.youtube.com/watch?v=QpkJbzy6pMI,2024-03-06,2024-03-06 21:43:48,4887105,3.65,4-Very popular (reached 50 M views),https://yt3.ggpht.com/jEjv373jPjAFP6nseHPKDW1xYagAaJDtAa7HU4HZMm9UMtseAx5bkhFNSYmfEQFs7geijIOzxg=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/QpkJbzy6pMI,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Tchiggy,93797252,389000,19,2020-07-14,https://www.youtube.com/channel/UC9UsgrZ4aYTysYpL_g3OuyA,https://www.youtube.com/watch?v=QpkJbzy6pMI,2024-04-21,2024-04-21 13:26:06,4936697,3.77,4-Very popular (reached 50 M views),https://yt3.ggpht.com/jEjv373jPjAFP6nseHPKDW1xYagAaJDtAa7HU4HZMm9UMtseAx5bkhFNSYmfEQFs7geijIOzxg=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/QpkJbzy6pMI,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Tchiggy,93797252,389000,19,2020-07-14,https://www.youtube.com/channel/UC9UsgrZ4aYTysYpL_g3OuyA,https://www.youtube.com/watch?v=QpkJbzy6pMI,2024-05-01,2024-05-01 12:30:38,4936697,3.8,4-Very popular (reached 50 M views),https://yt3.ggpht.com/mow49AXoao31L4E3KVs-FZJG80WwKprr16jmZv3QYQvIofs9XVa14pTSbjAykIUp_W1j8ETH=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/QpkJbzy6pMI,False,2024-04-21,2024-05-01,True,85723482.0,2023-05-01,8073770.0,9.42,,NaT,,,,NaT,,,,NaT,,,,NaT,,,93797252.0,2024-04-21,0.0,0.0
Thisiz Balti,1975014428,6580000,46,2014-01-27,,,2023-05-01,2023-05-01 21:17:39,42935096,9.26,1-Super Star (reached 1 B views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Thisiz Balti,2137883939,6870000,55,2014-01-27,https://www.youtube.com/channel/UCV9x1Bo83ByXbqJga1ZxaJg,,2024-02-11,2024-02-11 21:17:39,38870617,10.04,1-Super Star (reached 1 B views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Thisiz Balti,2137883939,6880000,55,2014-01-27,https://www.youtube.com/channel/UCV9x1Bo83ByXbqJga1ZxaJg,https://www.youtube.com/watch?v=VjnF8barFEs,2024-02-26,2024-02-26 21:54:18,38870617,10.08,1-Super Star (reached 1 B views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Thisiz Balti,2137883939,6880000,55,2014-01-27,https://www.youtube.com/channel/UCV9x1Bo83ByXbqJga1ZxaJg,https://www.youtube.com/watch?v=VjnF8barFEs,2024-02-27,2024-02-27 19:46:08,38870617,10.09,1-Super Star (reached 1 B views),https://yt3.ggpht.com/qfuzxxcncY2yl-LxkqhW8H_sn19S9B3fEwMZCfeeGt-Zw-Ho_prC5MJAlDSvNa4OmhIi7SBb=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Thisiz Balti,-2135367423,6890000,55,2014-01-27,https://www.youtube.com/channel/UCV9x1Bo83ByXbqJga1ZxaJg,https://www.youtube.com/watch?v=VjnF8barFEs,2024-03-06,2024-03-06 21:43:48,39265452,10.11,1-Super Star (reached 1 B views),https://yt3.ggpht.com/qfuzxxcncY2yl-LxkqhW8H_sn19S9B3fEwMZCfeeGt-Zw-Ho_prC5MJAlDSvNa4OmhIi7SBb=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/VjnF8barFEs,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Thisiz Balti,-2135367423,6920000,55,2014-01-27,https://www.youtube.com/channel/UCV9x1Bo83ByXbqJga1ZxaJg,https://www.youtube.com/watch?v=VjnF8barFEs,2024-04-21,2024-04-21 13:26:06,39265452,10.23,1-Super Star (reached 1 B views),https://yt3.ggpht.com/qfuzxxcncY2yl-LxkqhW8H_sn19S9B3fEwMZCfeeGt-Zw-Ho_prC5MJAlDSvNa4OmhIi7SBb=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/VjnF8barFEs,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Thisiz Balti,-2113766963,6930000,55,2014-01-27,https://www.youtube.com/channel/UCV9x1Bo83ByXbqJga1ZxaJg,https://www.youtube.com/watch?v=VjnF8barFEs,2024-05-01,2024-05-01 12:30:38,39658187,10.26,1-Super Star (reached 1 B views),https://yt3.ggpht.com/qfuzxxcncY2yl-LxkqhW8H_sn19S9B3fEwMZCfeeGt-Zw-Ho_prC5MJAlDSvNa4OmhIi7SBb=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/VjnF8barFEs,False,2024-04-21,2024-05-01,True,1975014428.0,2023-05-01,-4088781391.0,-207.03,,NaT,,,,NaT,,,,NaT,,,,NaT,,,-2135367423.0,2024-04-21,21600460.0,-1.01
VIPA ZRIGUIBOW,19983597,85500,48,2010-12-08,,,2023-05-01,2023-05-01 21:17:39,416324,12.39,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
VIPA ZRIGUIBOW,20492653,88000,49,2010-12-08,https://www.youtube.com/channel/UCITCUMkLmgQF0IkW2DH2G4A,,2024-02-11,2024-02-11 21:17:39,418217,13.18,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
VIPA ZRIGUIBOW,20492653,88100,49,2010-12-08,https://www.youtube.com/channel/UCITCUMkLmgQF0IkW2DH2G4A,https://www.youtube.com/watch?v=HeyQSwYY5xs,2024-02-26,2024-02-26 21:54:18,418217,13.22,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
VIPA ZRIGUIBOW,20492653,88100,49,2010-12-08,https://www.youtube.com/channel/UCITCUMkLmgQF0IkW2DH2G4A,https://www.youtube.com/watch?v=HeyQSwYY5xs,2024-02-27,2024-02-27 19:46:08,418217,13.22,5-Popular (reached 1 M views),https://yt3.ggpht.com/yFe2a4hHabUOKHfLN2f_HoBjFOvCAHfrzmK4h75nDl7IWxu23EKNbRO_ggAIIeisblJ-2l-Yyg=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
VIPA ZRIGUIBOW,20492653,88200,49,2010-12-08,https://www.youtube.com/channel/UCITCUMkLmgQF0IkW2DH2G4A,https://www.youtube.com/watch?v=HeyQSwYY5xs,2024-03-06,2024-03-06 21:43:48,418217,13.25,5-Popular (reached 1 M views),https://yt3.ggpht.com/yFe2a4hHabUOKHfLN2f_HoBjFOvCAHfrzmK4h75nDl7IWxu23EKNbRO_ggAIIeisblJ-2l-Yyg=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/HeyQSwYY5xs,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
VIPA ZRIGUIBOW,20697600,88800,49,2010-12-08,https://www.youtube.com/channel/UCITCUMkLmgQF0IkW2DH2G4A,https://www.youtube.com/watch?v=HeyQSwYY5xs,2024-04-21,2024-04-21 13:26:06,422400,13.37,5-Popular (reached 1 M views),https://yt3.ggpht.com/yFe2a4hHabUOKHfLN2f_HoBjFOvCAHfrzmK4h75nDl7IWxu23EKNbRO_ggAIIeisblJ-2l-Yyg=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/HeyQSwYY5xs,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
VIPA ZRIGUIBOW,20697600,88900,49,2010-12-08,https://www.youtube.com/channel/UCITCUMkLmgQF0IkW2DH2G4A,https://www.youtube.com/watch?v=HeyQSwYY5xs,2024-05-01,2024-05-01 12:30:38,422400,13.4,5-Popular (reached 1 M views),https://yt3.ggpht.com/yFe2a4hHabUOKHfLN2f_HoBjFOvCAHfrzmK4h75nDl7IWxu23EKNbRO_ggAIIeisblJ-2l-Yyg=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/HeyQSwYY5xs,False,2024-04-21,2024-05-01,True,19983597.0,2023-05-01,714003.0,3.57,,NaT,,,,NaT,,,,NaT,,,,NaT,,,20697600.0,2024-04-21,0.0,0.0
WMD Mehdi,2026954,33100,20,2010-10-01,,,2023-05-01,2023-05-01 21:17:39,101347,12.58,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
WMD Mehdi,2112200,34000,20,2010-10-01,https://www.youtube.com/channel/UCGeO-C6bauO14dXBqTvjvow,,2024-02-11,2024-02-11 21:17:39,105610,13.37,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
WMD Mehdi,2112200,34100,20,2010-10-01,https://www.youtube.com/channel/UCGeO-C6bauO14dXBqTvjvow,https://www.youtube.com/watch?v=pTMwKZAvkK8,2024-02-26,2024-02-26 21:54:18,105610,13.41,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
WMD Mehdi,2112200,34100,20,2010-10-01,https://www.youtube.com/channel/UCGeO-C6bauO14dXBqTvjvow,https://www.youtube.com/watch?v=pTMwKZAvkK8,2024-02-27,2024-02-27 19:46:08,105610,13.41,5-Popular (reached 1 M views),https://yt3.ggpht.com/6UOGeAdevOu4R9VUEjNLQJIs4VhTWLYKy6CLNBk53Ol9-OjfectLkg94pZjHvGtXHBsOwwFK=s800-c-k-c0x00ffffff-no-nd-rj,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
WMD Mehdi,2112200,34300,20,2010-10-01,https://www.youtube.com/channel/UCGeO-C6bauO14dXBqTvjvow,https://www.youtube.com/watch?v=pTMwKZAvkK8,2024-03-06,2024-03-06 21:43:48,105610,13.43,5-Popular (reached 1 M views),https://yt3.ggpht.com/6UOGeAdevOu4R9VUEjNLQJIs4VhTWLYKy6CLNBk53Ol9-OjfectLkg94pZjHvGtXHBsOwwFK=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/pTMwKZAvkK8,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
WMD Mehdi,2133696,34400,20,2010-10-01,https://www.youtube.com/channel/UCGeO-C6bauO14dXBqTvjvow,https://www.youtube.com/watch?v=pTMwKZAvkK8,2024-04-21,2024-04-21 13:26:06,106684,13.56,5-Popular (reached 1 M views),https://yt3.ggpht.com/6UOGeAdevOu4R9VUEjNLQJIs4VhTWLYKy6CLNBk53Ol9-OjfectLkg94pZjHvGtXHBsOwwFK=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/pTMwKZAvkK8,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
WMD Mehdi,2133696,34400,20,2010-10-01,https://www.youtube.com/channel/UCGeO-C6bauO14dXBqTvjvow,https://www.youtube.com/watch?v=pTMwKZAvkK8,2024-05-01,2024-05-01 12:30:38,106684,13.58,5-Popular (reached 1 M views),https://yt3.ggpht.com/6UOGeAdevOu4R9VUEjNLQJIs4VhTWLYKy6CLNBk53Ol9-OjfectLkg94pZjHvGtXHBsOwwFK=s800-c-k-c0x00ffffff-no-nd-rj,https://www.youtube.com/embed/pTMwKZAvkK8,False,2024-04-21,2024-05-01,True,2026954.0,2023-05-01,106742.0,5.27,,NaT,,,,NaT,,,,NaT,,,,NaT,,,2133696.0,2024-04-21,0.0,0.0
Weld El 15,14454307,162000,36,2015-01-22,,,2023-05-01,2023-05-01 21:17:39,401508,8.27,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Weld El 15,15540485,167000,44,2015-01-22,https://www.youtube.com/channel/UCkdnepnM_GMp6v7qn7TgWjg,,2024-02-11,2024-02-11 21:17:39,353192,9.06,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
Weld El 15,15540485,167000,44,2015-01-22,https://www.youtube.com/channel/UCkdnepnM_GMp6v7qn7TgWjg,https://www.youtube.com/watch?v=MSCsTwzWW6o,2024-02-26,2024-02-26 21:54:18,353192,9.1,5-Popular (reached 1 M views),,,False,NaT,NaT,False,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,,,NaT,,
